Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
09:45:00.000+05:30,10:00:00.000+05:30,15,13.513020828395652,270.2776929838294,,,76.0,76.0,76.0,,,,498,,,,
10:00:00.000+05:30,10:15:00.000+05:30,15,13.513020828395652,270.2776929838294,,,85.75,94.0,75.0,,,,498,,,,
10:15:00.000+05:30,10:30:00.000+05:30,15,13.513020828395652,270.2776929838294,,,97.0,106.0,83.0,0.3003271222114563,0.3003271222114563,0.3003271222114563,498,,,,
10:30:00.000+05:30,10:45:00.000+05:30,15,13.513020828395652,270.2776929838294,,,76.75,81.0,75.0,,,,498,,,,
10:45:00.000+05:30,11:00:00.000+05:30,15,57.129605798349345,642.1937611821152,,,88.0,106.0,82.0,,,,1026,,,,480000
11:00:00.000+05:30,11:15:00.000+05:30,15,95.29411764705883,967.620320855615,,,114.5,126.0,110.0,,,,1489,,,,900000
11:15:00.000+05:30,11:30:00.000+05:30,15,95.29411764705883,967.620320855615,,,117.75,121.0,112.0,1.0751336812973022,1.0751336812973022,1.0751336812973022,1489,,,,900000
11:30:00.000+05:30,11:45:00.000+05:30,15,95.29411764705883,967.620320855615,,,109.25,114.0,106.0,,,,1489,,,,900000
11:45:00.000+05:30,12:00:00.000+05:30,10,64.39903649358664,602.0748663101604,,,118.25,127.0,109.0,,,,940,,,,560000
12:00:00.000+05:30,12:15:00.000+05:30,,13.513020476103058,,,,81.75,83.0,80.0,,,,37,,,,
12:15:00.000+05:30,12:30:00.000+05:30,5,13.513020476103058,164.88120833587894,,,71.0,75.0,68.0,,,,329,,,,
12:30:00.000+05:30,12:45:00.000+05:30,15,13.513020476103058,541.4857525042731,,,73.0,78.0,69.0,,,,997,,,,
12:45:00.000+05:30,13:00:00.000+05:30,15,13.513020476103058,541.4857525042731,,,74.5,79.0,71.0,0.6016508340835571,0.6016508340835571,0.6016508340835571,997,,,,
13:00:00.000+05:30,13:15:00.000+05:30,15,13.513020476103058,541.4857525042731,,,78.5,81.0,76.0,,,,997,,,,
13:15:00.000+05:30,13:30:00.000+05:30,11,13.513020476103058,377.1881454794266,,,83.75,89.0,80.0,,,,705,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.513020476103058,,,,90.5,97.0,75.0,,,,37,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513020476103058,,,,93.25,97.0,92.0,,,,37,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513020476103058,,,,92.75,99.0,86.0,,,,37,,,,
14:15:00.000+05:30,14:30:00.000+05:30,5,13.513020476103058,155.04500298482603,,,88.0,92.0,78.0,,,,311,,,,
14:30:00.000+05:30,14:45:00.000+05:30,15,13.513020476103058,511.43711584204453,,,89.25,90.0,89.0,,,,941,,,,
14:45:00.000+05:30,15:00:00.000+05:30,15,13.513020476103058,511.43711584204453,,,84.25,86.0,81.0,0.5682634711265564,0.5682634711265564,0.5682634711265564,941,,,,
15:00:00.000+05:30,15:15:00.000+05:30,15,13.513020476103058,511.43711584204453,,,84.5,86.0,82.0,,,,941,,,,
15:15:00.000+05:30,15:30:00.000+05:30,14,13.513020476103058,477.17026081716546,,,78.0,80.0,77.0,,,,880,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513020476103058,,,,78.75,80.0,77.0,,,,37,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513020476103058,,,,79.75,82.0,77.0,,,,37,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513020476103058,,,,78.0,78.0,78.0,,,,37,,,,
16:15:00.000+05:30,16:30:00.000+05:30,1,13.513020476103058,29.81320288679755,,,79.25,84.0,75.0,,,,90,,,,
16:30:00.000+05:30,16:45:00.000+05:30,15,13.513020476103058,578.7722734710483,,,78.75,84.0,77.0,,,,1065,,,,
16:45:00.000+05:30,17:00:00.000+05:30,15,13.513020476103058,578.7722734710483,,,76.25,79.0,74.0,0.6430802941322327,0.6430802941322327,0.6430802941322327,1065,,,,
17:00:00.000+05:30,17:15:00.000+05:30,15,13.513020476103058,578.7722734710483,,,78.5,80.0,75.0,,,,1065,,,,
17:15:00.000+05:30,17:30:00.000+05:30,10,13.513020476103058,400.39658802818275,,,82.75,87.0,80.0,,,,748,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.513020476103058,,,,87.5,93.0,84.0,,,,37,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.513020476103058,,,,90.75,102.0,72.0,,,,37,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513020476103058,,,,80.25,82.0,77.0,,,,37,,,,
18:15:00.000+05:30,18:30:00.000+05:30,4,13.513020476103058,122.79656785047764,,,89.0,91.0,84.0,,,,252,,,,
18:30:00.000+05:30,18:45:00.000+05:30,15,13.513020476103058,409.288543398056,,,84.75,99.0,78.0,,,,753,,,,
18:45:00.000+05:30,19:00:00.000+05:30,15,13.513020476103058,409.288543398056,,,90.0,96.0,80.0,,,,753,,,,
19:00:00.000+05:30,19:15:00.000+05:30,15,13.513020476103058,409.288543398056,,,83.75,89.0,70.0,0.4547650218009949,0.4547650218009949,0.4547650218009949,753,,,,
19:15:00.000+05:30,19:30:00.000+05:30,15,13.513020476103058,409.288543398056,,,79.5,89.0,71.0,,,,753,,,,
19:30:00.000+05:30,19:45:00.000+05:30,15,13.513020476103058,440.1419919650575,,,89.5,99.0,86.0,,,,792,,,,
19:45:00.000+05:30,20:00:00.000+05:30,15,13.513020476103058,5064.461001118318,30.0,15,83.75,95.0,68.0,5.62717866897583,5.62717866897583,5.62717866897583,6580,,,,
20:00:00.000+05:30,20:15:00.000+05:30,15,13.513020476103058,2121.6635008203984,20.0,15,79.0,86.0,68.0,,,,3000,,,,
20:15:00.000+05:30,20:30:00.000+05:30,15,13.513020476103058,1003.0086559376243,15.0,15,80.0,86.0,74.0,,,,1640,,,,
20:30:00.000+05:30,20:45:00.000+05:30,15,13.513020476103058,1003.0086559376243,15.0,15,85.75,104.0,77.0,1.1144540309906006,1.1144540309906006,1.1144540309906006,1640,,,,
20:45:00.000+05:30,21:00:00.000+05:30,15,13.513020476103058,1003.0086559376243,15.0,15,73.5,80.0,70.0,,,,1640,,,,
21:00:00.000+05:30,21:15:00.000+05:30,15,13.513020476103058,1415.4296415011213,26.0,15,91.5,100.0,88.0,,,,2048,,,,
21:15:00.000+05:30,21:30:00.000+05:30,15,13.513020476103058,1582.2751165105367,30.0,15,83.25,89.0,80.0,,,,2214,,,,
21:30:00.000+05:30,21:45:00.000+05:30,15,13.513020476103058,1582.2751165105367,30.0,15,84.0,96.0,77.0,1.758083462715149,1.758083462715149,1.758083462715149,2214,,,,
21:45:00.000+05:30,22:00:00.000+05:30,15,13.513020476103058,1582.2751165105367,30.0,15,84.5,92.0,78.0,,,,2214,,,,
22:00:00.000+05:30,22:15:00.000+05:30,15,13.513020476103058,1092.7714540883778,19.0,15,85.0,94.0,82.0,,,,1717,,,,
22:15:00.000+05:30,22:30:00.000+05:30,15,13.513020476103058,884.0492417259732,15.0,15,81.5,83.0,78.0,,,,1505,,,,
22:30:00.000+05:30,22:45:00.000+05:30,15,13.513020476103058,884.0492417259732,15.0,15,83.0,86.0,77.0,0.982276976108551,0.982276976108551,0.982276976108551,1505,,,,
22:45:00.000+05:30,23:00:00.000+05:30,15,13.513020476103058,884.0492417259732,15.0,15,80.5,88.0,76.0,,,,1505,,,,
23:00:00.000+05:30,23:15:00.000+05:30,10,13.513020476103058,593.2540132603726,10.0,10,80.5,84.0,76.0,,,,1010,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513020476103058,,,,85.5,91.0,77.0,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513020476103058,,,,86.75,92.0,81.0,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513020476103058,,,,81.75,88.0,71.0,,,,,,,,
