Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Other duration (ms)
10:30:00.000+05:30,10:45:00.000+05:30,,13.513019569657924,,,,85.5,90.0,75.0,,,,168,,,,
10:45:00.000+05:30,11:00:00.000+05:30,,13.513019569657924,,,,74.25,78.0,68.0,,,,168,,,,
11:00:00.000+05:30,11:15:00.000+05:30,,13.513019569657924,,,,70.5,78.0,68.0,,,,168,,,,
11:15:00.000+05:30,11:30:00.000+05:30,,13.513019569657924,,,,73.25,77.0,70.0,,,,168,,,,
11:30:00.000+05:30,11:45:00.000+05:30,,13.513019569657924,,,,76.5,85.0,71.0,,,,168,,,,
11:45:00.000+05:30,12:00:00.000+05:30,12,74.68769127246291,733.4490457328052,11.0,11,105.5,118.0,72.0,,,,1170,,,,676000
12:00:00.000+05:30,12:15:00.000+05:30,15,94.95858840475334,976.4854159164566,15.0,15,114.5,115.0,113.0,1.0849838256835938,1.0849838256835938,1.0849838256835938,1502,,,,900000
12:15:00.000+05:30,12:30:00.000+05:30,15,94.95858840475334,976.4854159164566,15.0,15,107.75,110.0,104.0,,,,1502,,,,900000
12:30:00.000+05:30,12:45:00.000+05:30,5,40.75203698213941,326.58012243428163,5.0,5,110.0,125.0,105.0,,,,583,,,,301000
12:45:00.000+05:30,13:00:00.000+05:30,,13.513018654582158,,,,65.5,70.0,63.0,,,,134,,,,
13:00:00.000+05:30,13:15:00.000+05:30,,13.513018654582158,,,,69.5,71.0,65.0,,,,257,,,,
13:15:00.000+05:30,13:30:00.000+05:30,,13.513018654582158,,,,82.25,83.0,81.0,,,,257,,,,
13:30:00.000+05:30,13:45:00.000+05:30,,13.513018654582158,,,,83.5,87.0,82.0,,,,257,,,,
13:45:00.000+05:30,14:00:00.000+05:30,,13.513018654582158,,,,81.0,86.0,76.0,,,,257,,,,
14:00:00.000+05:30,14:15:00.000+05:30,,13.513018654582158,,,,83.75,90.0,76.0,,,,75,,,,
14:15:00.000+05:30,14:30:00.000+05:30,,13.513018654582158,,,,79.75,81.0,77.0,,,,59,,,,
14:30:00.000+05:30,14:45:00.000+05:30,,13.513018654582158,,,,80.75,81.0,80.0,,,,59,,,,
14:45:00.000+05:30,15:00:00.000+05:30,,13.513018654582158,,,,76.75,95.0,70.0,,,,59,,,,
15:00:00.000+05:30,15:15:00.000+05:30,,13.513018654582158,,,,87.25,93.0,78.0,,,,59,,,,
15:15:00.000+05:30,15:30:00.000+05:30,,13.513018654582158,,,,93.0,97.0,91.0,,,,59,,,,
15:30:00.000+05:30,15:45:00.000+05:30,,13.513018654582158,,,,75.75,77.0,72.0,,,,59,,,,
15:45:00.000+05:30,16:00:00.000+05:30,,13.513018654582158,,,,77.0,78.0,74.0,,,,59,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,13.513018654582158,,,,79.0,80.0,78.0,,,,129,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,13.513018654582158,,,,81.5,86.0,80.0,,,,210,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,13.513018654582158,,,,78.25,85.0,74.0,,,,210,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,13.513018654582158,,,,78.0,80.0,74.0,,,,210,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,13.513018654582158,,,,81.75,84.0,79.0,,,,210,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,13.513018654582158,,,,77.75,80.0,77.0,,,,174,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,13.513018654582158,,,,79.0,85.0,73.0,,,,117,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,13.513018654582158,,,,83.0,86.0,78.0,,,,117,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,13.513018654582158,,,,75.25,77.0,74.0,,,,117,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,13.513018654582158,,,,83.25,86.0,81.0,,,,119,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,13.513018654582158,,,,86.75,99.0,73.0,,,,122,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,13.513018654582158,,,,81.5,90.0,78.0,,,,122,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,13.513018654582158,,,,78.25,83.0,76.0,,,,122,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,13.513018654582158,,,,78.25,89.0,71.0,,,,112,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,13.513018654582158,,,,78.5,80.0,77.0,,,,85,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,13.513018654582158,,,,72.0,73.0,71.0,,,,85,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,13.513018654582158,,,,79.75,83.0,74.0,,,,85,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,13.513018654582158,,,,74.75,77.0,72.0,,,,85,,,,
20:30:00.000+05:30,20:45:00.000+05:30,,13.513018654582158,,,,79.0,86.0,68.0,,,,85,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,13.513018654582158,,,,79.5,82.0,78.0,,,,85,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,13.513018654582158,,,,78.75,97.0,70.0,,,,85,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,13.513018654582158,,,,82.25,84.0,81.0,,,,85,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,13.513018654582158,,,,85.0,95.0,74.0,,,,85,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,13.513018654582158,,,,76.0,77.0,75.0,,,,85,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,13.513018654582158,,,,76.25,77.0,75.0,,,,85,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,13.513018654582158,,,,80.25,88.0,77.0,,,,85,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,13.513018654582158,,,,77.5,85.0,72.0,,,,28,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,13.513018654582158,,,,78.5,89.0,75.0,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,13.513018654582158,,,,82.75,89.0,76.0,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,13.513018654582158,,,,79.5,81.0,78.0,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,13.513018654582158,,,,84.5,88.0,80.0,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,13.513018654582158,,,,75.5,82.0,72.0,,,,,,,,
